subject_id,scenario_id,rep,configuration,engine_mode,diag_component,diag_category,gt_role,gt_category,top1_aligned,category_correct
s3-healthchecks,F4,r5,C2,llm-grounded,Kubernetes Job for database migration,infrastructure,backend,application,0,0
s3-healthchecks,F4,r5,C3,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r5,C3,llm-grounded,Kubernetes Job for database migration,infrastructure,backend,application,0,0
s3-healthchecks,F4,r5,C4,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r5,C4,llm-grounded,Kubernetes Job for database migration,infrastructure,backend,application,0,0
s3-healthchecks,F4,r5,C5,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r5,C5,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r6,C1,llm-b-grounded,migration job and backend service,configuration,backend,application,0,0
s3-healthchecks,F4,r6,C1,llm-grounded,database,database,backend,application,0,0
s3-healthchecks,F4,r6,C2,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s3-healthchecks,F4,r6,C2,llm-grounded,migration job,application,backend,application,0,1
s3-healthchecks,F4,r6,C3,llm-b-grounded,postgres-migrate job,application,backend,application,0,1
s3-healthchecks,F4,r6,C3,llm-grounded,migration job,application,backend,application,0,1
s3-healthchecks,F4,r6,C4,llm-b-grounded,Database migration script,application,backend,application,0,1
s3-healthchecks,F4,r6,C4,llm-grounded,database migration job,database,backend,application,0,0
s3-healthchecks,F4,r6,C5,llm-b-grounded,Database Migration Job,application,backend,application,0,1
s3-healthchecks,F4,r6,C5,llm-grounded,database migration job,database,backend,application,0,0
s3-healthchecks,F4,r7,C1,llm-b-grounded,migration script,configuration,backend,application,0,0
s3-healthchecks,F4,r7,C1,llm-grounded,database,database,backend,application,0,0
s3-healthchecks,F4,r7,C2,llm-b-grounded,Kubernetes resource allocation,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C2,llm-grounded,Kubernetes cluster,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C3,llm-b-grounded,Kubernetes cluster resource allocation,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C3,llm-grounded,Kubernetes cluster,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C4,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C4,llm-grounded,Kubernetes cluster,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C5,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r7,C5,llm-grounded,Kubernetes cluster,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C1,llm-b-grounded,migration job script,configuration,backend,application,0,0
s3-healthchecks,F4,r8,C1,llm-grounded,database,database,backend,application,0,0
s3-healthchecks,F4,r8,C2,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C2,llm-grounded,Kubernetes Job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C3,llm-b-grounded,postgres-migrate Job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C3,llm-grounded,Kubernetes Job for database migration,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C4,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C4,llm-grounded,Kubernetes cluster,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C5,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r8,C5,llm-grounded,Kubernetes Job for database migration,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C1,llm-b-grounded,migration script,configuration,backend,application,0,0
s3-healthchecks,F4,r9,C1,llm-grounded,database,database,backend,application,0,0
s3-healthchecks,F4,r9,C2,llm-b-grounded,Kubernetes scheduler and node resource allocation,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C2,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C3,llm-b-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C3,llm-grounded,Kubernetes Scheduler,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C4,llm-b-grounded,postgres-migrate,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C4,llm-grounded,database migration job,database,backend,application,0,0
s3-healthchecks,F4,r9,C5,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0,0
s3-healthchecks,F4,r9,C5,llm-grounded,database migration job,application,backend,application,0,1
s3-healthchecks,F5,r1,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r1,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r1,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r1,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r1,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r1,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r1,C4,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r1,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r1,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r1,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r10,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r10,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r10,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r10,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r10,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r10,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r10,C4,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r10,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r10,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r10,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r2,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r2,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r2,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r2,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r2,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r2,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r2,C4,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r2,C4,llm-grounded,frontend,test-reliability,frontend,application,1,0
s3-healthchecks,F5,r2,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r2,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r3,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r3,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r3,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r3,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r3,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r3,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r3,C4,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r3,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r3,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r3,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r4,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r4,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r4,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r4,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r4,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r4,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r4,C4,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r4,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r4,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r4,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r5,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r5,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r5,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r5,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r5,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r5,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r5,C4,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r5,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r5,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r5,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r6,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r6,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r6,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r6,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r6,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r6,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r6,C4,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r6,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r6,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r6,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r7,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r7,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r7,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r7,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r7,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r7,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r7,C4,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r7,C4,llm-grounded,frontend,test-reliability,frontend,application,1,0
s3-healthchecks,F5,r7,C5,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r7,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r8,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r8,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r8,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r8,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r8,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r8,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r8,C4,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r8,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r8,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r8,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r9,C1,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r9,C1,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r9,C2,llm-b-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r9,C2,llm-grounded,unknown,unknown,frontend,application,0,0
s3-healthchecks,F5,r9,C3,llm-b-grounded,frontend service,application,frontend,application,0,1
s3-healthchecks,F5,r9,C3,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r9,C4,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r9,C4,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r9,C5,llm-b-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F5,r9,C5,llm-grounded,frontend,application,frontend,application,1,1
s3-healthchecks,F6,r1,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s3-healthchecks,F6,r1,C1,llm-grounded,backend,application,app,infrastructure,1,0
s3-healthchecks,F6,r1,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r1,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C1,llm-b-grounded,backend service,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C1,llm-grounded,backend service (uWSGI),application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C5,llm-b-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r10,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C1,llm-b-grounded,uWSGI server in svc-backend pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C1,llm-grounded,uWSGI server,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C2,llm-b-grounded,svc-probe pod and backend service,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C3,llm-grounded,svc-probe,infrastructure,app,infrastructure,0,1
s3-healthchecks,F6,r2,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r2,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C1,llm-b-grounded,backend service (uWSGI),configuration,app,infrastructure,0,0
s3-healthchecks,F6,r3,C1,llm-grounded,backend,application,app,infrastructure,1,0
s3-healthchecks,F6,r3,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r3,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C1,llm-b-grounded,backend service,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C1,llm-grounded,backend,application,app,infrastructure,1,0
s3-healthchecks,F6,r4,C2,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C2,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C3,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C3,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C4,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C4,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C5,llm-b-grounded,svc-probe pod,application,app,infrastructure,0,0
s3-healthchecks,F6,r4,C5,llm-grounded,svc-probe,application,app,infrastructure,0,0
s3-healthchecks,F6,r5,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s3-healthchecks,F6,r5,C1,llm-grounded,backend,application,app,infrastructure,1,0
